date,title,summary,source,source_domain,url,overall_sentiment_score,overall_sentiment_label,query_tag
20230126T045105,Toyota CEO and President Akio Toyoda to step down,"Akio Toyoda, CEO and President of Toyota Motor Corp., will step down from his role on April 1, 2023, after 13 years at the helm. He will be succeeded by Koji Sato, the current Chief Branding Officer, while Toyoda transitions to become the new chairman of the board. This change aims to drive Toyota's transformation and further its efforts in areas like electric vehicles and carbon neutrality.",CNBC,CNBC,https://www.cnbc.com/2023/01/26/toyota-ceo-and-president-akio-toyoda-to-step-down-.html,0.066335,Neutral,alphavantage_tsla
20230127T042012,"Por toma de ganancias, concluyó la racha positiva de la Bolsa","The Merval index in Argentina concluded its positive streak with a 2.8% drop due to profit-taking, cutting short a five-session bullish run. Major losses were seen in companies like Central Puerto and Banco Macro, while Argentine ADRs also mostly declined in Wall Street. Meanwhile, Wall Street itself ended the week with gains, particularly driven by tech stocks, amid hopes for moderating inflation and positive quarterly results, with the Nasdaq experiencing its best weekly performance since July last year.",Somos Pymes,Somos Pymes,https://www.somospymes.com.ar/item/62195-por-toma-de-ganancias-concluyo-la-racha-positiva-de-la-bolsa.html,-0.122189,Neutral,alphavantage_tsla
20230130T040728,Used Tesla Prices Take a Dive; Should I Buy One?,"Used Tesla prices have been declining significantly since their peak in July, a trend that accelerated recently and was likely influenced by Tesla's new-car price cuts. While new Teslas are also more affordable, the new federal EV tax credit rules complicate eligibility for both new and used EV purchases. Shoppers considering a used Tesla should weigh the decreasing prices against tax credit limitations, battery degradation, and fluctuating inventory levels.",Cars.com,Cars.com,https://www.cars.com/articles/used-tesla-prices-take-a-dive-should-i-buy-one-461727/,-0.131105,Neutral,alphavantage_tsla
20230130T040740,Ford slashes cost of EVs as it plans to boost production of Mustang Mach-E,"Ford announced it is cutting the prices of its electric vehicles, including the Mustang Mach-E, to remain competitive in the market, following similar price reductions by Tesla. The automaker plans to increase production of the Mach-E to shorten customer wait times, attributing the cost reduction to streamlined supply chain dynamics. Ford emphasized its commitment to making EVs more accessible and boosting its market share.",upi,upi,https://www.upi.com/Top_News/US/2023/01/30/Ford-Mustang-Mach-E-Tesla/6931675097454/,0.191684,Somewhat-Bullish,alphavantage_tsla
20230130T044959,WSJ News Exclusive | TravelCenters of America to Add EV Fast-Charger Stations,"TravelCenters of America Inc. and Electrify America LLC are partnering to install approximately 1,000 EV fast chargers nationwide, starting this year. This initiative will add fast-charging stalls to about 200 TravelCenters' TA and Petro Stopping Centers, addressing the current shortage of highway fast chargers crucial for wider EV adoption.",The Wall Street Journal,The Wall Street Journal,https://www.wsj.com/articles/travelcenters-of-america-to-add-ev-fast-charger-stations-11675024422?gaa_at=eafs&gaa_n=AWEtsqeNiX9VNE_T6FHvISUOuue5phpPyxEvHhOZZsqCGmf6dO4fvdUK6-SK&gaa_ts=699a8e7a&gaa_sig=toJTARWOUtRN8Gkpo8OxydIayXNUV9r7aLGd_rWWYNYHL4vfyqLVR6mDPgFXQ-7fwpnPoH-1Mn6yzxeIkMQrVQ%3D%3D,0.20046,Somewhat-Bullish,alphavantage_tsla
20230131T042053,Generac introduces residential EV charger,"Generac Power Systems has entered the electric vehicle charging market with its new Generac EV charger. This Level 2 home charger can fully charge a car battery in four to six hours and is compatible with most EVs. The move expands Generac's presence in the clean energy sector, building on its previous introductions of microinverters and battery storage solutions.",pv magazine USA,pv magazine USA,https://pv-magazine-usa.com/2023/01/31/generac-introduces-residential-ev-charger/,0.234243,Somewhat-Bullish,alphavantage_tsla
20230131T044959,"TravelCenters of America to deploy 1,000 EV charging ports by 2028","TravelCenters of America (TA) plans to install approximately 1,000 electric vehicle charging stations at 200 of its TA and Petro Stopping Centers by 2028. This initiative will be carried out in partnership with Electrify America, with the first locations expected to open later in 2023. TA joins other major travel center chains entering the EV charging market, like Pilot Co. and Love’s, further expanding the accessibility of EV charging infrastructure for long-haul travelers.",Utility Dive,Utility Dive,https://www.utilitydive.com/news/travelcenters-of-america-deploy-1000-ev-charging-ports-electrify-america/641614/,0.298371,Somewhat-Bullish,alphavantage_tsla
20230131T124500,"Ford to cut prices of Mustang Mach-E, following Tesla's lead","Ford Motor Co. has announced price reductions of up to $5,900 for its Mustang Mach-E electric SUV, following Tesla's recent global price cuts. This move aims to make some Mach-E models eligible again for the $7,500 federal tax credit and is part of Ford's strategy to increase production and share cost savings with customers. Analysts suggest this could signal the beginning of a price war in the EV market.",Reuters,Reuters,https://www.reuters.com/business/autos-transportation/ford-cuts-price-mustang-mach-e-2023-01-30/,0.08004,Neutral,alphavantage_tsla
20230131T141016,Top Performing Leveraged/Inverse ETFs: 01/29/2023,"This article highlights the top-performing leveraged and inverse ETFs for the week ending January 29, 2023. Key drivers for these strong performances include positive Tesla earnings, growth in electric and autonomous vehicles, and hopes for a slower pace of interest rate hikes from the Federal Reserve, boosting technology and consumer discretionary sectors. The list provides specific ETF tickers, their names, and weekly returns, along with brief explanations for their performance.",ETF Trends,ETF Trends,https://www.etftrends.com/leveraged-inverse-channel/top-performing-leveraged-inverse-etfs-01-29-2023/,0.426028,Bullish,alphavantage_tsla
20230131T154000,"Austin company lays off 250 janitorial, maintenance workers after Tesla cancels contract","A facilities services company, ABM Texas General Services, is laying off 255 janitorial and maintenance employees in Austin after their contract with Tesla was terminated. Tesla ended the contract on January 16, with a new vendor, SBM, set to take over services. The layoffs affect workers at Tesla's Austin property, including its corporate headquarters and manufacturing facility.",Austin American-Statesman,Austin American-Statesman,https://www.statesman.com/story/business/technology/2023/01/31/tesla-austin-abm-texas-general-services-contract-ends-maintenance-janitor-layoffs/69859213007/,-0.217404,Somewhat-Bearish,alphavantage_tsla
20230201T030546,CEO longevity pays off for JPMorgan Chase’s Jamie Dimon and other chiefs of World’s Most Admired Companies,"This article highlights how CEO longevity, exemplified by Jamie Dimon of JPMorgan Chase, contributes to a company's success and reputation, as seen in Fortune's World's Most Admired Companies list. Long-tenured CEOs develop deep pattern recognition, build strong internal cultures, and foster innovation, leading to greater efficiency and financial performance. The article also touches on other long-serving CEOs like Warren Buffett and Jensen Huang, and notes Elon Musk's recent ""most overrated CEO"" distinction.",Fortune,Fortune,https://fortune.com/2023/02/01/veteran-ceos-longevity-jamie-dimon-warren-buffett-jensen-huang-vicki-hollub/,0.130488,Neutral,alphavantage_tsla
20230201T033535,"NIO, XPeng, and Li Auto Deliveries Struggle in January. The Stocks Rise Anyway.","Despite a significant drop in January deliveries for Chinese EV makers NIO, XPeng, and Li Auto, their stock prices increased. This counter-intuitive market reaction suggests that investor expectations for January were even lower, and the reported figures were ""better than feared."" XPeng's sales, for instance, were down 60% from the previous year.",Barron's,Barron's,https://www.barrons.com/articles/nio-xpeng-li-auto-stock-deliveries-51675251645?gaa_at=eafs&gaa_n=AWEtsqehREuJKsLwoRae9PSSLgRLg28CtBopvaYMQDIMtpA00xGUOo43l5ks&gaa_ts=699a7d0b&gaa_sig=SX9ogYiRQIvf24X651rCIrNbZRs0VF1uH6An2OVqeMDg7-ITTCsjfZ65Og59Rw_P_Bh9P1YsodS7gbofjO4OJg%3D%3D,-0.027792,Neutral,alphavantage_tsla
20230201T035235,"Tesla Investors Lost $12 Billion After Musk Tweet, Experts Tell Jury","Tesla Inc. investors lost $12 billion after Elon Musk's 2018 tweet claiming he had ""funding secured"" to take the company private, expert witnesses testified in a trial. Lawyers for Musk contention that the initial part of the tweet was truthful was countered by testimony that emphasized the collective impact of the ""interwoven bundle"" of statements, the expert stressed the ""funding secured"" aspect was the new, impactful information. The case, now in its third week, delves into the impact of Musk's statements on Tesla's stock prices and potential damages to investors.",Transport Topics,Transport Topics,https://www.ttnews.com/articles/tesla-investors-lost-12-billion-after-musk-tweet-experts-tell-jury,-0.407525,Bearish,alphavantage_tsla
20230201T100800,Geely’s Lotus going public via SPAC at US$5.4 billion valuation,"Lotus Technology, the electric-car maker owned by China’s Zhejiang Geely Holding Group, is merging with a blank-check company, L Catterton Asia Acquisition, in a deal valuing the combined entity at approximately US$5.4 billion. This move comes after Lotus Tech has been seeking to go public for some time, opting for a SPAC merger rather than a traditional IPO. Geely and other owners are expected to retain a significant 89.7% shareholding in Lotus Tech following the merger.",The Business Times,The Business Times,https://www.businesstimes.com.sg/companies-markets/geelys-lotus-going-public-spac-us54-billion-valuation,0.183231,Somewhat-Bullish,alphavantage_tsla
20230201T122500,Rivian to lay off 6% of its workforce as EV price war concerns grow,"Rivian announced it will lay off 6% of its workforce to conserve cash amidst growing concerns of an EV price war, following price cuts by competitors like Tesla and Ford. CEO RJ Scaringe stated that these cuts would not affect manufacturing jobs at the company's Illinois factory. Despite a successful IPO, Rivian's shares have significantly dropped, prompting a focus on operational efficiency and profitability while ramping up production of its vehicles.",CNBC,CNBC,https://www.cnbc.com/2023/02/01/rivian-to-lay-off-six-percent-of-workforce-ev-price-war.html,-0.165895,Somewhat-Bearish,alphavantage_tsla
20230201T162741,A battle may be shaping up between the two richest men in the world over who controls the luxury electric car market,"Bernard Arnault, the world's richest man, is backing a SPAC deal to take luxury carmaker Lotus Technology public, valuing it at $5.4 billion. This move positions Lotus, majority-owned by Geely Holding, to expand its electrified luxury vehicle offerings, potentially creating competition with Elon Musk's Tesla in the premium EV market although on a much smaller scale. Lotus boasts a rich European heritage and luxury cachet that appeals to Arnault, despite its relatively small production volume compared to Tesla.",Fortune,Fortune,https://fortune.com/2023/02/01/elon-musk-bernard-arnault-luxury-electric-car-market-tesla-lotus/,0.18397,Somewhat-Bullish,alphavantage_tsla
